name,type3B_T1.G.1_T1.G.1_gap2,type3B_T1.G.1_T1.G.2_gap2,type3B_T1.G.2_T1.G.1_gap2,type3B_T1.G.2_T1.G.2_gap2,target
CPP_negative_1026,3.0,3.0,1.0,1.0,0
CPP_negative_1027,4.0,1.0,3.0,1.0,0
CPP_negative_1028,9.0,0.0,0.0,0.0,0
CPP_negative_1029,9.0,0.0,0.0,0.0,0
CPP_negative_1030,9.0,1.0,0.0,0.0,0
CPP_negative_1031,8.0,1.0,1.0,0.0,0
CPP_negative_1032,4.0,2.0,0.0,0.0,0
CPP_negative_1033,2.0,1.0,1.0,0.0,0
CPP_negative_1034,2.0,2.0,1.0,0.0,0
CPP_negative_1035,4.0,0.0,2.0,0.0,0
CPP_negative_1036,5.0,0.0,0.0,0.0,0
CPP_negative_1037,3.0,1.0,1.0,0.0,0
CPP_negative_1038,4.0,0.0,1.0,0.0,0
CPP_negative_1039,6.0,1.0,2.0,0.0,0
CPP_negative_1040,7.0,4.0,0.0,0.0,0
CPP_negative_1041,1.0,0.0,1.0,0.0,0
CPP_negative_1042,4.0,1.0,4.0,0.0,0
CPP_negative_1043,5.0,0.0,3.0,1.0,0
CPP_negative_1044,3.0,0.0,1.0,1.0,0
CPP_negative_1045,2.0,1.0,0.0,0.0,0
CPP_negative_1046,6.0,1.0,0.0,0.0,0
CPP_negative_1047,3.0,2.0,0.0,0.0,0
CPP_negative_1048,7.0,2.0,1.0,0.0,0
CPP_negative_1049,5.0,0.0,1.0,1.0,0
CPP_negative_1050,2.0,2.0,1.0,0.0,0
CPP_negative_1051,4.0,3.0,0.0,0.0,0
CPP_negative_1052,4.0,0.0,0.0,0.0,0
CPP_negative_1053,1.0,2.0,1.0,0.0,0
CPP_negative_1054,3.0,2.0,1.0,0.0,0
CPP_negative_1055,9.0,1.0,1.0,0.0,0
CPP_negative_1056,5.0,2.0,2.0,2.0,0
CPP_negative_1057,2.0,1.0,0.0,1.0,0
CPP_negative_1058,2.0,0.0,0.0,0.0,0
CPP_negative_1059,2.0,0.0,0.0,0.0,0
CPP_negative_1060,6.0,0.0,0.0,0.0,0
CPP_negative_1061,2.0,0.0,1.0,1.0,0
CPP_negative_1062,4.0,2.0,1.0,1.0,0
CPP_negative_1063,3.0,0.0,1.0,0.0,0
CPP_negative_1064,2.0,1.0,1.0,0.0,0
CPP_negative_1065,8.0,1.0,2.0,0.0,0
CPP_negative_1066,0.0,1.0,1.0,0.0,0
CPP_negative_1067,2.0,2.0,2.0,0.0,0
CPP_negative_1068,8.0,2.0,3.0,0.0,0
CPP_negative_1069,4.0,2.0,3.0,0.0,0
CPP_negative_1070,3.0,3.0,2.0,1.0,0
CPP_negative_1071,3.0,1.0,0.0,0.0,0
CPP_negative_1072,2.0,2.0,0.0,0.0,0
CPP_negative_1073,3.0,1.0,0.0,0.0,0
CPP_negative_1074,6.0,2.0,0.0,1.0,0
CPP_negative_1075,5.0,0.0,1.0,0.0,0
CPP_negative_1076,3.0,0.0,1.0,0.0,0
CPP_negative_1077,5.0,1.0,0.0,0.0,0
CPP_negative_1078,2.0,1.0,0.0,0.0,0
CPP_negative_1079,4.0,1.0,0.0,0.0,0
CPP_negative_1080,3.0,1.0,3.0,0.0,0
CPP_negative_1081,4.0,1.0,0.0,0.0,0
CPP_negative_1082,2.0,2.0,3.0,1.0,0
CPP_negative_1083,7.0,0.0,0.0,1.0,0
CPP_negative_1084,7.0,1.0,1.0,0.0,0
CPP_negative_1085,4.0,2.0,0.0,0.0,0
CPP_negative_1086,5.0,0.0,1.0,0.0,0
CPP_negative_1087,3.0,4.0,0.0,0.0,0
CPP_negative_1088,4.0,1.0,0.0,1.0,0
CPP_negative_1089,3.0,1.0,0.0,0.0,0
CPP_negative_1090,2.0,2.0,1.0,0.0,0
CPP_negative_1091,5.0,0.0,1.0,0.0,0
CPP_negative_1092,4.0,0.0,2.0,1.0,0
CPP_negative_1093,5.0,1.0,0.0,0.0,0
CPP_negative_1094,5.0,0.0,1.0,0.0,0
CPP_negative_1095,6.0,0.0,1.0,0.0,0
CPP_negative_1096,3.0,3.0,0.0,0.0,0
CPP_negative_1097,4.0,0.0,1.0,0.0,0
CPP_negative_1098,3.0,1.0,1.0,0.0,0
CPP_negative_1099,5.0,1.0,0.0,0.0,0
CPP_negative_1100,10.0,0.0,0.0,0.0,0
CPP_negative_1101,2.0,0.0,2.0,1.0,0
CPP_negative_1102,2.0,0.0,0.0,0.0,0
CPP_negative_1103,9.0,0.0,2.0,1.0,0
CPP_negative_1104,1.0,1.0,2.0,2.0,0
CPP_negative_1105,3.0,0.0,2.0,0.0,0
CPP_negative_1106,3.0,1.0,1.0,0.0,0
CPP_negative_1107,4.0,3.0,0.0,0.0,0
CPP_negative_1108,8.0,1.0,1.0,0.0,0
CPP_negative_1109,10.0,0.0,0.0,0.0,0
CPP_negative_1110,1.0,2.0,1.0,1.0,0
CPP_negative_1111,7.0,2.0,0.0,0.0,0
CPP_negative_1112,5.0,0.0,1.0,2.0,0
CPP_negative_1113,9.0,0.0,0.0,0.0,0
CPP_negative_1114,8.0,0.0,2.0,0.0,0
CPP_negative_1115,2.0,4.0,0.0,0.0,0
CPP_negative_1116,7.0,1.0,1.0,0.0,0
CPP_negative_1117,7.0,1.0,0.0,0.0,0
CPP_negative_1118,4.0,0.0,2.0,0.0,0
CPP_negative_1119,5.0,0.0,0.0,0.0,0
CPP_negative_1120,4.0,1.0,0.0,0.0,0
CPP_negative_1121,2.0,4.0,1.0,0.0,0
CPP_negative_1122,8.0,0.0,2.0,0.0,0
CPP_negative_1123,5.0,0.0,2.0,0.0,0
CPP_negative_1124,6.0,0.0,0.0,0.0,0
CPP_negative_1125,4.0,1.0,0.0,0.0,0
CPP_negative_1126,2.0,1.0,1.0,1.0,0
CPP_negative_1127,6.0,0.0,0.0,0.0,0
CPP_negative_1128,7.0,1.0,2.0,1.0,0
CPP_negative_1129,3.0,1.0,0.0,0.0,0
CPP_negative_1130,7.0,1.0,0.0,0.0,0
CPP_negative_1131,3.0,1.0,1.0,0.0,0
CPP_negative_1132,7.0,1.0,2.0,1.0,0
CPP_negative_1133,6.0,1.0,0.0,0.0,0
CPP_negative_1134,7.0,2.0,2.0,0.0,0
CPP_negative_1135,3.0,1.0,0.0,0.0,0
CPP_negative_1136,5.0,1.0,0.0,0.0,0
CPP_negative_1137,3.0,1.0,1.0,0.0,0
CPP_negative_1138,4.0,0.0,2.0,0.0,0
CPP_negative_1139,1.0,1.0,3.0,0.0,0
CPP_negative_1140,4.0,0.0,2.0,1.0,0
CPP_negative_1141,1.0,1.0,2.0,1.0,0
CPP_negative_1142,1.0,3.0,2.0,0.0,0
CPP_negative_1143,4.0,1.0,1.0,0.0,0
CPP_negative_1144,6.0,1.0,2.0,0.0,0
CPP_negative_1145,3.0,1.0,0.0,1.0,0
CPP_negative_1146,5.0,3.0,3.0,0.0,0
CPP_negative_1147,12.0,4.0,2.0,2.0,0
