name,type3A_T1.G.1_T1.G.1_gap2,type3A_T1.G.1_T1.G.2_gap2,type3A_T1.G.2_T1.G.1_gap2,type3A_T1.G.2_T1.G.2_gap2,target
CPP_negative_1026,8.0,0.0,0.0,0.0,0
CPP_negative_1027,9.0,0.0,0.0,0.0,0
CPP_negative_1028,9.0,0.0,0.0,0.0,0
CPP_negative_1029,9.0,0.0,0.0,0.0,0
CPP_negative_1030,10.0,0.0,0.0,0.0,0
CPP_negative_1031,9.0,0.0,1.0,0.0,0
CPP_negative_1032,6.0,0.0,0.0,0.0,0
CPP_negative_1033,4.0,0.0,0.0,0.0,0
CPP_negative_1034,5.0,0.0,0.0,0.0,0
CPP_negative_1035,5.0,0.0,1.0,0.0,0
CPP_negative_1036,5.0,0.0,0.0,0.0,0
CPP_negative_1037,5.0,0.0,0.0,0.0,0
CPP_negative_1038,5.0,0.0,0.0,0.0,0
CPP_negative_1039,9.0,0.0,0.0,0.0,0
CPP_negative_1040,11.0,0.0,0.0,0.0,0
CPP_negative_1041,2.0,0.0,0.0,0.0,0
CPP_negative_1042,9.0,0.0,0.0,0.0,0
CPP_negative_1043,8.0,1.0,0.0,0.0,0
CPP_negative_1044,5.0,0.0,0.0,0.0,0
CPP_negative_1045,2.0,1.0,0.0,0.0,0
CPP_negative_1046,7.0,0.0,0.0,0.0,0
CPP_negative_1047,3.0,2.0,0.0,0.0,0
CPP_negative_1048,10.0,0.0,0.0,0.0,0
CPP_negative_1049,7.0,0.0,0.0,0.0,0
CPP_negative_1050,5.0,0.0,0.0,0.0,0
CPP_negative_1051,6.0,1.0,0.0,0.0,0
CPP_negative_1052,4.0,0.0,0.0,0.0,0
CPP_negative_1053,2.0,1.0,1.0,0.0,0
CPP_negative_1054,6.0,0.0,0.0,0.0,0
CPP_negative_1055,10.0,0.0,1.0,0.0,0
CPP_negative_1056,10.0,1.0,0.0,0.0,0
CPP_negative_1057,4.0,0.0,0.0,0.0,0
CPP_negative_1058,2.0,0.0,0.0,0.0,0
CPP_negative_1059,2.0,0.0,0.0,0.0,0
CPP_negative_1060,6.0,0.0,0.0,0.0,0
CPP_negative_1061,4.0,0.0,0.0,0.0,0
CPP_negative_1062,7.0,1.0,0.0,0.0,0
CPP_negative_1063,4.0,0.0,0.0,0.0,0
CPP_negative_1064,3.0,1.0,0.0,0.0,0
CPP_negative_1065,11.0,0.0,0.0,0.0,0
CPP_negative_1066,2.0,0.0,0.0,0.0,0
CPP_negative_1067,6.0,0.0,0.0,0.0,0
CPP_negative_1068,11.0,1.0,1.0,0.0,0
CPP_negative_1069,9.0,0.0,0.0,0.0,0
CPP_negative_1070,9.0,0.0,0.0,0.0,0
CPP_negative_1071,4.0,0.0,0.0,0.0,0
CPP_negative_1072,4.0,0.0,0.0,0.0,0
CPP_negative_1073,4.0,0.0,0.0,0.0,0
CPP_negative_1074,9.0,0.0,0.0,0.0,0
CPP_negative_1075,6.0,0.0,0.0,0.0,0
CPP_negative_1076,4.0,0.0,0.0,0.0,0
CPP_negative_1077,6.0,0.0,0.0,0.0,0
CPP_negative_1078,3.0,0.0,0.0,0.0,0
CPP_negative_1079,5.0,0.0,0.0,0.0,0
CPP_negative_1080,7.0,0.0,0.0,0.0,0
CPP_negative_1081,5.0,0.0,0.0,0.0,0
CPP_negative_1082,8.0,0.0,0.0,0.0,0
CPP_negative_1083,8.0,0.0,0.0,0.0,0
CPP_negative_1084,8.0,0.0,1.0,0.0,0
CPP_negative_1085,5.0,1.0,0.0,0.0,0
CPP_negative_1086,6.0,0.0,0.0,0.0,0
CPP_negative_1087,7.0,0.0,0.0,0.0,0
CPP_negative_1088,6.0,0.0,0.0,0.0,0
CPP_negative_1089,4.0,0.0,0.0,0.0,0
CPP_negative_1090,4.0,0.0,1.0,0.0,0
CPP_negative_1091,6.0,0.0,0.0,0.0,0
CPP_negative_1092,7.0,0.0,0.0,0.0,0
CPP_negative_1093,6.0,0.0,0.0,0.0,0
CPP_negative_1094,6.0,0.0,0.0,0.0,0
CPP_negative_1095,7.0,0.0,0.0,0.0,0
CPP_negative_1096,4.0,2.0,0.0,0.0,0
CPP_negative_1097,5.0,0.0,0.0,0.0,0
CPP_negative_1098,5.0,0.0,0.0,0.0,0
CPP_negative_1099,6.0,0.0,0.0,0.0,0
CPP_negative_1100,10.0,0.0,0.0,0.0,0
CPP_negative_1101,4.0,0.0,1.0,0.0,0
CPP_negative_1102,2.0,0.0,0.0,0.0,0
CPP_negative_1103,10.0,0.0,2.0,0.0,0
CPP_negative_1104,5.0,0.0,0.0,1.0,0
CPP_negative_1105,4.0,0.0,1.0,0.0,0
CPP_negative_1106,5.0,0.0,0.0,0.0,0
CPP_negative_1107,7.0,0.0,0.0,0.0,0
CPP_negative_1108,10.0,0.0,0.0,0.0,0
CPP_negative_1109,10.0,0.0,0.0,0.0,0
CPP_negative_1110,5.0,0.0,0.0,0.0,0
CPP_negative_1111,9.0,0.0,0.0,0.0,0
CPP_negative_1112,8.0,0.0,0.0,0.0,0
CPP_negative_1113,9.0,0.0,0.0,0.0,0
CPP_negative_1114,10.0,0.0,0.0,0.0,0
CPP_negative_1115,6.0,0.0,0.0,0.0,0
CPP_negative_1116,9.0,0.0,0.0,0.0,0
CPP_negative_1117,8.0,0.0,0.0,0.0,0
CPP_negative_1118,6.0,0.0,0.0,0.0,0
CPP_negative_1119,5.0,0.0,0.0,0.0,0
CPP_negative_1120,5.0,0.0,0.0,0.0,0
CPP_negative_1121,7.0,0.0,0.0,0.0,0
CPP_negative_1122,10.0,0.0,0.0,0.0,0
CPP_negative_1123,7.0,0.0,0.0,0.0,0
CPP_negative_1124,6.0,0.0,0.0,0.0,0
CPP_negative_1125,5.0,0.0,0.0,0.0,0
CPP_negative_1126,4.0,0.0,1.0,0.0,0
CPP_negative_1127,6.0,0.0,0.0,0.0,0
CPP_negative_1128,11.0,0.0,0.0,0.0,0
CPP_negative_1129,4.0,0.0,0.0,0.0,0
CPP_negative_1130,7.0,1.0,0.0,0.0,0
CPP_negative_1131,4.0,1.0,0.0,0.0,0
CPP_negative_1132,11.0,0.0,0.0,0.0,0
CPP_negative_1133,6.0,1.0,0.0,0.0,0
CPP_negative_1134,11.0,0.0,0.0,0.0,0
CPP_negative_1135,4.0,0.0,0.0,0.0,0
CPP_negative_1136,6.0,0.0,0.0,0.0,0
CPP_negative_1137,5.0,0.0,0.0,0.0,0
CPP_negative_1138,6.0,0.0,0.0,0.0,0
CPP_negative_1139,5.0,0.0,0.0,0.0,0
CPP_negative_1140,7.0,0.0,0.0,0.0,0
CPP_negative_1141,5.0,0.0,0.0,0.0,0
CPP_negative_1142,5.0,1.0,0.0,0.0,0
CPP_negative_1143,6.0,0.0,0.0,0.0,0
CPP_negative_1144,7.0,1.0,1.0,0.0,0
CPP_negative_1145,5.0,0.0,0.0,0.0,0
CPP_negative_1146,9.0,1.0,1.0,0.0,0
CPP_negative_1147,19.0,0.0,1.0,0.0,0
