name,type5_T1.G.1_T1.G.1_gap2,type5_T1.G.1_T1.G.2_gap2,type5_T1.G.1_T1.G.3_gap2,type5_T1.G.2_T1.G.1_gap2,type5_T1.G.2_T1.G.2_gap2,type5_T1.G.2_T1.G.3_gap2,type5_T1.G.3_T1.G.1_gap2,type5_T1.G.3_T1.G.2_gap2,type5_T1.G.3_T1.G.3_gap2,target
CPP_negative_583,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0
CPP_positive_584,6.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
CPP_negative_585,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_negative_586,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
CPP_negative_587,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_negative_588,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_positive_589,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_590,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_591,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0
CPP_negative_592,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_593,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_594,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
CPP_negative_595,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0
CPP_negative_596,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0
CPP_negative_597,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_598,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_599,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_600,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_positive_601,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_602,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_603,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_positive_604,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
CPP_positive_605,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_606,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_607,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_608,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_positive_609,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_610,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
CPP_positive_611,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_612,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_613,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_positive_614,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_615,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_616,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_617,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_618,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_619,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CPP_negative_620,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_621,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_positive_622,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_623,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_positive_624,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_625,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_626,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_positive_627,5.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_628,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_629,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_630,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_631,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_632,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_633,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_634,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_635,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_636,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0
CPP_positive_637,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_638,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0
CPP_negative_639,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0
CPP_negative_640,6.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0
CPP_positive_641,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_642,4.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0
CPP_positive_643,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CPP_negative_644,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_645,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_646,2.0,4.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0
CPP_positive_647,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_648,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_649,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_650,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_651,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_652,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_negative_653,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0
CPP_positive_654,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_655,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_656,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_negative_657,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0
CPP_negative_658,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_negative_659,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
CPP_positive_660,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0
CPP_negative_662,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0
CPP_positive_663,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
CPP_negative_664,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_665,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
CPP_negative_666,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
CPP_positive_667,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_669,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_670,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_positive_671,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_672,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_positive_673,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_674,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0
CPP_negative_675,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0
CPP_positive_676,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_677,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_678,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_679,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_680,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_positive_681,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_682,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CPP_positive_683,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_684,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
CPP_positive_685,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CPP_negative_686,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_687,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0
CPP_negative_688,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,0
CPP_negative_689,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_690,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_691,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_692,5.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1
CPP_negative_693,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
CPP_negative_694,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
CPP_positive_695,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CPP_negative_696,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_negative_697,6.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0
CPP_positive_698,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1
CPP_positive_699,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_700,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_701,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0
CPP_positive_702,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_703,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_704,5.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_705,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_706,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_707,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1
CPP_positive_708,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_709,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_710,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,2.0,0
CPP_positive_711,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_712,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CPP_positive_713,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_714,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0
CPP_negative_715,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_716,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
CPP_positive_717,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_718,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0
CPP_positive_719,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_720,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CPP_positive_721,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_722,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0
CPP_positive_723,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_724,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_negative_725,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
CPP_positive_726,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_727,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_728,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_negative_729,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0
CPP_positive_730,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
CPP_positive_731,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_732,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
CPP_negative_733,6.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,2.0,0
